6459,18729,101,6.6,
6460,18730,99,10..3010.1,
6461,18730,100,21,
6462,18730,101,6.2,
6463,18731,99,010021...2,
6464,18731,100,16,
6465,18731,101,5.0,
6466,18732,99,2.00011011,
6467,18732,100,18,
6468,18732,101,6.4,
6469,18733,99,20..010012,
6470,18733,100,16,
6471,18733,101,6.6,
6472,18734,99,1.001111.2,
6473,18734,100,20,
6474,18734,101,6.6,
6475,18735,99,0..1110112,
6476,18735,100,30,
6477,18735,101,6.6,
6478,18736,99,0.01211001,
6479,18736,100,28,
6480,18736,101,6.0,
6481,18737,99,201.111.11,
6482,18737,100,19,
6483,18737,101,5.8,
6484,18738,99,200.011002,
6485,18738,100,18,
6486,18738,101,6.3,
6487,18739,99,1.01.12.03,
6488,18739,100,19,
6489,18739,101,6.5,
6490,18740,99,0100000102,
6491,18740,100,17,
6492,18740,101,5.2,
6493,18741,99,1..0111.11,
6494,18741,100,17,
6495,18741,101,6.2,
6496,18742,99,101.100102,
6497,18742,100,27,
6498,18742,101,6.0,
6499,18743,99,2.1.110102,
6500,18743,100,20,
6501,18743,101,4.7,
6502,18744,99,0.1.220101,
6503,18744,100,15,
6504,18744,101,6.4,
6505,18745,99,011.1101.2,
6506,18745,100,16,
6507,18745,101,6.1,
6508,18746,99,01.0011..4,
6509,18746,100,15,
6510,18746,101,6.4,
6511,18747,99,101.01.1.2,
6512,18747,100,17,
6513,18747,101,5.4,
6514,18748,99,0.0.111102,
6515,18748,100,38,
6516,18748,101,6.6,
6517,18749,99,10.0000103,
6518,18749,100,32,
6519,18749,101,4.7,
6520,18750,99,0.111101.1,
6521,18750,100,25,
6522,18750,101,5.1,
6523,18751,99,10.0000013,
6524,18751,100,19,
6525,18751,101,6.3,
6526,18752,99,00.03110.1,
6527,18752,100,16,
6528,18752,101,6.0,
6529,18753,99,0010101002,
6530,18753,100,34,
6531,18753,101,5.5,
6532,18754,99,0.0.111112,
6533,18754,100,33,
6534,18754,101,6.8,
6535,18755,99,1.00011202,
6536,18755,100,36,
6537,18755,101,6.5,
6538,18756,99,.01101.012,
6539,18756,100,16,
6540,18756,101,5.6,
6541,18757,99,1.10110.13,
6542,18757,100,19,
6543,18757,101,5.6,
6544,18758,99,11.012.002,
6545,18758,100,18,
6546,18758,101,5.7,
6547,18759,99,.01.211001,
6548,18759,100,23,
6549,18759,101,6.0,
6550,18760,99,00.0011002,
6551,18760,100,21,
6552,18760,101,5.7,
6553,18761,99,0.0.230..1,
6554,18761,100,12,
6555,18761,101,5.8,
6556,18762,99,..0.221001,
6557,18762,100,26,
6558,18762,101,6.7,
6559,18763,99,0.0.211001,
6560,18763,100,13,
6561,18763,101,6.3,
6562,18764,99,0..1101004,
6563,18764,100,20,
6564,18764,101,7.1,
6565,18765,99,0.1.203001,
6566,18765,100,20,
6567,18765,101,6.5,
6568,18766,99,0.00011111,
6569,18766,100,32,
6570,18766,101,6.4,
6571,18767,99,0.00110002,
6572,18767,100,41,
6573,18767,101,6.4,
6574,18768,99,000.221.00,
6575,18768,100,13,
6576,18768,101,5.0,
6577,18769,99,001.211.01,
6578,18769,100,16,
6579,18769,101,5.4,
6580,18770,99,0..0202.03,
6581,18770,100,15,
6582,18770,101,7.2,
6583,18771,99,0...301.01,
6584,18771,100,11,
6585,18771,101,6.7,
6586,18772,99,1..122.1.2,
6587,18772,100,15,
6588,18772,101,5.4,
6589,18773,99,1011.1.1.2,
6590,18773,100,17,
6591,18773,101,5.5,
6592,18774,99,0..0211102,
6593,18774,100,29,
6594,18774,101,6.7,
6595,18775,99,1.010110.3,
6596,18775,100,20,
6597,18775,101,5.5,
6598,18776,99,20..010003,
6599,18776,100,24,
6600,18776,101,5.8,
6601,18777,99,10.0000003,
6602,18777,100,36,
6603,18777,101,4.2,
6604,18778,99,0.01011112,
6605,18778,100,28,
6606,18778,101,6.4,
6607,18779,99,2000.10.12,
6608,18779,100,23,
6609,18779,101,4.3,
6610,18780,99,1.10.11.02,
6611,18780,100,14,
6612,18780,101,6.9,
6613,18781,99,1...101003,
6614,18781,100,38,
6615,18781,101,7.1,
6616,18782,99,0.00101102,
6617,18782,100,35,
6618,18782,101,6.6,
6619,18783,99,2.2.020..2,
6620,18783,100,15,
6621,18783,101,5.1,
6622,18784,99,01..111002,
6623,18784,100,16,
6624,18784,101,7.3,
6625,18785,99,100112.1.1,
6626,18785,100,17,
6627,18785,101,5.3,
6628,18786,99,0.00210111,
6629,18786,100,23,
6630,18786,101,6.2,
6631,18787,99,1.01102001,
6632,18787,100,18,
6633,18787,101,6.7,
6634,18789,99,1..022.0.0,
6635,18789,100,11,
6636,18789,101,5.6,
6637,18788,99,1..02110.1,
6638,18788,100,13,
6639,18788,101,6.0,
6640,18790,99,11011011.2,
6641,18790,100,20,
6642,18790,101,5.1,
6643,18791,99,2.1.101.12,
6644,18791,100,19,
6645,18791,101,6.1,
6646,18792,99,0..0200.04,
6647,18792,100,19,
6648,18792,101,7.1,
6649,18793,99,1.0.2102.1,
6650,18793,100,15,
6651,18793,101,6.4,
6652,18794,99,10100101.1,
6653,18794,100,16,
6654,18794,101,5.6,
6655,18795,99,0..02210.2,
6656,18795,100,20,
6657,18795,101,6.7,
6658,18796,99,0010100002,
6659,18796,100,22,
6660,18796,101,6.0,
6661,18797,99,0..0211011,
6662,18797,100,17,
6663,18797,101,6.6,
6664,18798,99,1.01100002,
6665,18798,100,23,
6666,18798,101,5.8,
6667,18799,99,11.0110111,
6668,18799,100,18,
6669,18799,101,5.0,
6670,18800,99,0..0010103,
6671,18800,100,32,
6672,18800,101,6.5,
6673,18801,99,001.000103,
6674,18801,100,23,
6675,18801,101,5.2,
6676,18802,99,..003102.1,
6677,18802,100,26,
6678,18802,101,6.8,
6679,18803,99,0.1.11.013,
6680,18803,100,18,
6681,18803,101,7.0,
6682,18804,99,10.011.012,
6683,18804,100,16,
6684,18804,101,6.9,
6685,18805,99,0.0.2210.1,
6686,18805,100,13,
6687,18805,101,5.8,
6688,18806,99,2010000001,
6689,18806,100,25,
6690,18806,101,5.7,
6691,18807,99,00..210102,
6692,18807,100,39,
6693,18807,101,7.1,
6694,18808,99,0000010003,
6695,18808,100,21,
6696,18808,101,5.2,
6697,18809,99,10.0111103,
6698,18809,100,20,
6699,18809,101,4.8,
6700,18810,99,00102110.0,
6701,18810,100,23,
6702,18810,101,5.2,
6703,18812,99,0.0.2111.2,
6704,18812,100,23,
6705,18812,101,6.8,
6706,18811,99,0.011110.1,
6707,18811,100,21,
6708,18811,101,6.3,
6709,18813,99,0.00111102,
6710,18813,100,30,
6711,18813,101,6.9,
6712,18814,99,10100101.2,
6713,18814,100,18,
6714,18814,101,5.4,
6715,18815,99,0..02201.2,
6716,18815,100,14,
6717,18815,101,6.2,
6718,18816,99,0001010.02,
6719,18816,100,25,
6720,18816,101,6.1,
6721,18817,99,10.0001012,
6722,18817,100,24,
6723,18817,101,6.5,
6724,18818,99,10..101012,
6725,18818,100,37,
6726,18818,101,6.9,
6727,18819,99,0...321101,
6728,18819,100,20,
6729,18819,101,6.6,
6730,18820,99,12..21.2.0,
6731,18820,100,14,
6732,18820,101,5.2,
6733,18821,99,2000110011,
6734,18821,100,29,
6735,18821,101,5.0,
6736,18822,99,000.000103,
6737,18822,100,22,
6738,18822,101,7.3,
6739,18823,99,000.210012,
6740,18823,100,17,
6741,18823,101,7.1,
6742,18826,99,0010110002,
6743,18826,100,25,
6744,18826,101,5.5,
6745,18824,99,00.0111111,
6746,18824,100,17,
6747,18824,101,7.1,
6748,18825,99,0000210.02,
6749,18825,100,15,
6750,18825,101,6.0,
6751,18827,99,0.0.1121.2,
6752,18827,100,22,
6753,18827,101,6.8,
6754,18828,99,1.1.01.103,
6755,18828,100,18,
6756,18828,101,6.3,
6757,18829,99,000.0110.3,
6758,18829,100,23,
6759,18829,101,6.3,
6760,18830,99,00.0.11012,
6761,18830,100,21,
6762,18830,101,6.9,
6763,18831,99,0.00111001,
6764,18831,100,13,
6765,18831,101,5.9,
6766,18832,99,1.0.2111.2,
6767,18832,100,15,
6768,18832,101,6.7,
6769,18833,99,10.0110111,
6770,18833,100,17,
6771,18833,101,6.9,
6772,18835,99,1...2201.0,
6773,18835,100,12,
6774,18835,101,6.0,
6775,18834,99,0.1.1101.1,
6776,18834,100,16,
6777,18834,101,6.0,
6778,18837,99,10..01.213,
6779,18837,100,20,
6780,18837,101,6.7,
6781,18838,99,0.0.111..3,
6782,18838,100,16,
6783,18838,101,7.0,
6784,18836,99,2.0..02111,
6785,18836,100,15,
6786,18836,101,5.2,
6787,18839,99,0..0201102,
6788,18839,100,14,
6789,18839,101,7.1,
6790,18840,99,0..0311..2,
6791,18840,100,13,
6792,18840,101,5.8,
6793,18841,99,110.0111.1,
6794,18841,100,16,
6795,18841,101,4.9,
6796,18842,99,010.02.1.2,
6797,18842,100,16,
6798,18842,101,5.6,
6799,18843,99,12..0210.1,
6800,18843,100,14,
6801,18843,101,5.2,
6802,18844,99,0.0.211001,
6803,18844,100,14,
6804,18844,101,6.5,
6805,18845,99,0.003100.1,
6806,18845,100,13,
6807,18845,101,6.2,
6808,18846,99,2..0.300.2,
6809,18846,100,15,
6810,18846,101,4.3,
6811,18847,99,0.012001.2,
6812,18847,100,19,
6813,18847,101,6.5,
6814,18848,99,10.0111003,
6815,18848,100,38,
6816,18848,101,6.7,
6817,18849,99,0.00112001,
6818,18849,100,22,
6819,18849,101,6.4,
6820,18850,99,00..3121.1,
6821,18850,100,20,
6822,18850,101,6.5,
6823,18851,99,0001.00114,
6824,18851,100,34,
6825,18851,101,7.0,
6826,18852,99,2...1210.2,
6827,18852,100,19,
6828,18852,101,5.9,
6829,18853,99,1..0111002,
6830,18853,100,29,
6831,18853,101,6.5,
6832,18854,99,1.1.000003,
6833,18854,100,27,
6834,18854,101,6.7,
6835,18855,99,1.2.1101.1,
6836,18855,100,14,
6837,18855,101,5.6,
6838,18856,99,0.1.11.003,
6839,18856,100,16,
6840,18856,101,6.5,
6841,18857,99,0.001210.0,
6842,18857,100,21,
6843,18857,101,5.9,
6844,18858,99,1.0.2011.1,
6845,18858,100,16,
6846,18858,101,6.8,
6847,18859,99,00..22.2.1,
6848,18859,100,14,
6849,18859,101,6.7,
6850,18860,99,1..21210.0,
6851,18860,100,14,
6852,18860,101,6.0,
6853,18861,99,0.1111.1.1,
6854,18861,100,16,
6855,18861,101,6.1,
6856,18862,99,21100110.0,
6857,18862,100,24,
6858,18862,101,5.5,
6859,18863,99,0.0.3120.1,
6860,18863,100,19,
6861,18863,101,6.7,
6862,18864,99,0..1110.04,
6863,18864,100,18,
6864,18864,101,6.3,
6865,18865,99,1010.11002,
6866,18865,100,18,
6867,18865,101,4.7,
6868,18866,99,0.0.31.100,
6869,18866,100,12,
6870,18866,101,6.4,
6871,18867,99,0000000004,
6872,18867,100,22,
6873,18867,101,6.4,
6874,18868,99,0011.211.1,
6875,18868,100,15,
6876,18868,101,5.5,
6877,18869,99,0.00102012,
6878,18869,100,25,
6879,18869,101,6.8,
6880,18870,99,1..0111102,
6881,18870,100,36,
6882,18870,101,7.2,
6883,18872,99,0.0.211111,
6884,18872,100,29,
6885,18872,101,6.6,
6886,18871,99,00.113.0.1,
6887,18871,100,14,
6888,18871,101,6.1,
6889,18873,99,..00220102,
6890,18873,100,27,
6891,18873,101,6.5,
6892,18874,99,00.101.202,
6893,18874,100,17,
6894,18874,101,6.2,
6895,18875,99,2..0.21111,
6896,18875,100,15,
6897,18875,101,5.0,
6898,18876,99,0.0.102003,
6899,18876,100,35,
6900,18876,101,6.9,
6901,18877,99,00.0110102,
6902,18877,100,32,
6903,18877,101,6.0,
6904,18878,99,0.00200002,
6905,18878,100,31,
6906,18878,101,6.4,
6907,18879,99,1..0220.01,
6908,18879,100,22,
6909,18879,101,5.9,
6910,18880,99,1.0.110101,
6911,18880,100,13,
6912,18880,101,5.6,
6913,18881,99,2.1.11.0.1,
6914,18881,100,22,
6915,18881,101,5.1,
6916,18882,99,100011.1.2,
6917,18882,100,22,
6918,18882,101,5.3,
6919,18883,99,01100101.1,
6920,18883,100,25,
6921,18883,101,4.8,
6922,18884,99,0.10101112,
6923,18884,100,18,
6924,18884,101,6.3,
6925,18885,99,10111110.1,
6926,18885,100,19,
6927,18885,101,5.1,
6928,18886,99,1.1.1101.1,
6929,18886,100,16,
6930,18886,101,6.2,
6931,18887,99,00..221002,
6932,18887,100,25,
6933,18887,101,6.7,
6934,18888,99,0..12111.1,
6935,18888,100,14,
6936,18888,101,6.2,
6937,18889,99,0.0.300.21,
6938,18889,100,13,
6939,18889,101,7.2,
6940,18890,99,1.0.12.013,
6941,18890,100,20,
6942,18890,101,6.1,
6943,18891,99,0.00100201,
6944,18891,100,13,
6945,18891,101,7.0,
6946,18892,99,000.2101.2,
6947,18892,100,14,
6948,18892,101,6.4,
6949,18893,99,10.0020010,
6950,18893,100,22,
6951,18893,101,5.8,
6952,18894,99,02.0.3.2.0,
6953,18894,100,13,
6954,18894,101,6.0,
6955,18895,99,0000210101,
6956,18895,100,15,
6957,18895,101,6.4,
6958,18896,99,0.1.1100.3,
6959,18896,100,16,
6960,18896,101,5.2,
6961,18897,99,0..0201002,
6962,18897,100,13,
6963,18897,101,6.8,
6964,18898,99,.01102..02,
6965,18898,100,14,
6966,18898,101,5.9,
6967,18899,99,1..0101.03,
6968,18899,100,16,
6969,18899,101,6.2,
6970,18900,99,0.0.222..1,
6971,18900,100,13,
6972,18900,101,6.1,
6973,18901,99,0000101012,
6974,18901,100,37,
6975,18901,101,6.3,
6976,18902,99,0.0.210000,
6977,18902,100,11,
6978,18902,101,6.2,
6979,18903,99,1.1.111011,
6980,18903,100,19,
6981,18903,101,5.8,
6982,18904,99,00..2100.3,
6983,18904,100,13,
6984,18904,101,6.5,
6985,18905,99,0.001101.4,
6986,18905,100,20,
6987,18905,101,6.4,
6988,18906,99,0.1.2102.0,
6989,18906,100,15,
6990,18906,101,6.0,
6991,18907,99,100.001..4,
6992,18907,100,21,
6993,18907,101,5.3,
6994,18908,99,1.012120.1,
6995,18908,100,20,
6996,18908,101,6.2,
6997,18909,99,1100.00102,
6998,18909,100,29,
6999,18909,101,3.9,
7000,18910,99,1.11100012,
7001,18910,100,17,
7002,18910,101,5.5,
7003,18911,99,00..2100.1,
7004,18911,100,11,
7005,18911,101,6.0,
7006,18912,99,1010.201.2,
7007,18912,100,17,
7008,18912,101,5.5,
7009,18913,99,0.01011.03,
7010,18913,100,22,
7011,18913,101,5.5,
7012,18914,99,0.00110012,
7013,18914,100,17,
7014,18914,101,7.2,
7015,18915,99,1000.12.11,
7016,18915,100,26,
7017,18915,101,6.6,
7018,18916,99,0.202100.1,
7019,18916,100,22,
7020,18916,101,5.3,
7021,18917,99,01.20010.2,
7022,18917,100,23,
7023,18917,101,5.3,
7024,18918,99,10.0001.12,
7025,18918,100,23,
7026,18918,101,6.6,
7027,18919,99,2..0010002,
7028,18919,100,28,
7029,18919,101,6.0,
7030,18920,99,0..02110.2,
7031,18920,100,13,
7032,18920,101,6.1,
7033,18921,99,0...122001,
7034,18921,100,21,
7035,18921,101,6.9,
7036,18922,99,001.1010.3,
7037,18922,100,16,
7038,18922,101,5.0,
7039,18923,99,10001101.2,
7040,18923,100,27,
7041,18923,101,5.3,
7042,18924,99,0000120102,
7043,18924,100,27,
7044,18924,101,6.6,
7045,18925,99,10.0100002,
7046,18925,100,21,
7047,18925,101,5.5,
7048,18926,99,2.0001.211,
7049,18926,100,15,
7050,18926,101,4.8,
7051,18927,99,1000.10004,
7052,18927,100,49,
7053,18927,101,5.0,
7054,18928,99,10.1111..2,
7055,18928,100,20,
7056,18928,101,6.1,
7057,18929,99,1.2021..11,
7058,18929,100,15,
7059,18929,101,5.2,
7060,18930,99,101.101101,
7061,18930,100,18,
7062,18930,101,6.4,
7063,18931,99,100.211001,
7064,18931,100,15,
7065,18931,101,5.7,
7066,18932,99,010121..02,
7067,18932,100,15,
7068,18932,101,4.0,
7069,18933,99,0..02102.0,
7070,18933,100,12,
7071,18933,101,6.5,
7072,18934,99,1..1100103,
7073,18934,100,29,
7074,18934,101,7.9,
7075,18935,99,0.011200.1,
7076,18935,100,23,
7077,18935,101,5.5,
7078,18936,99,0.00111002,
7079,18936,100,29,
7080,18936,101,6.6,
7081,18937,99,001..10112,
7082,18937,100,14,
7083,18937,101,5.2,
7084,18938,99,0.001111.2,
7085,18938,100,16,
7086,18938,101,7.0,
7087,18939,99,..01111102,
7088,18939,100,27,
7089,18939,101,6.4,
7090,18940,99,100.000004,
7091,18940,100,22,
7092,18940,101,5.9,
7093,18941,99,1..01200.1,
7094,18941,100,12,
7095,18941,101,5.7,
7096,18943,99,1..0310011,
7097,18943,100,20,
7098,18943,101,6.1,
7099,18942,99,0.0.202102,
7100,18942,100,30,
7101,18942,101,6.6,
7102,18944,99,0.1.112002,
7103,18944,100,18,
7104,18944,101,6.6,
7105,18945,99,2.101011.2,
7106,18945,100,19,
7107,18945,101,6.2,
7108,18946,99,1111.10..3,
7109,18946,100,19,
7110,18946,101,5.3,
7111,18947,99,1..131.1.1,
7112,18947,100,20,
7113,18947,101,5.5,
7114,18948,99,00.2.10.02,
7115,18948,100,21,
7116,18948,101,5.7,
7117,18949,99,0...221.03,
7118,18949,100,15,
7119,18949,101,6.3,
7120,18950,99,20.000.012,
7121,18950,100,33,
7122,18950,101,5.0,
7123,19086,99,0000001223,
7124,19086,100,1346,
7125,19086,101,7.7,
7126,19087,99,.2...222.2,
7127,19087,100,5,
7128,19087,101,5.8,
7129,19093,99,.2.2.222..,
7130,19093,100,5,
7131,19093,101,5.4,
7132,19094,99,2.....42.2,
7133,19094,100,5,
7134,19094,101,6.1,
7135,19113,99,.1....511.,
7136,19113,100,6,
7137,19113,101,6.7,
7138,19114,99,.2....4.4.,
7139,19114,100,5,
7140,19114,101,6.3,
7141,19116,99,.2....224.,
7142,19116,100,5,
7143,19116,101,6.9,
7144,19117,99,.2...42.2.,
7145,19117,100,5,
7146,19117,101,6.0,
7147,19118,99,.1...1.51.,
7148,19118,100,6,
7149,19118,101,6.9,
7150,19119,99,.1...33.1.,
7151,19119,100,6,
7152,19119,101,6.1,
7153,19120,99,.2...2222.,
7154,19120,100,5,
7155,19120,101,6.4,
7156,19124,99,.2...422..,
7157,19124,100,5,
7158,19124,101,5.2,
7159,19144,99,..1.1.131.,
7160,19144,100,6,
7161,19144,101,6.2,
7162,19151,99,22....42..,
7163,19151,100,5,
7164,19151,101,6.1,
7165,19177,99,.2....6.2.,
7166,19177,100,5,
7167,19177,101,6.5,
7168,19178,99,.1...11111,
7169,19178,100,6,
7170,19178,101,6.1,
7171,19179,99,..1...4111,
7172,19179,100,7,
7173,19179,101,6.4,
7174,19180,99,.1..1.22.1,
7175,19180,100,7,
7176,19180,101,6.2,
7177,19181,99,.2.2.22.2.,
7178,19181,100,5,
7179,19181,101,5.6,
7180,19183,99,.2...2.42.,
7181,19183,100,5,
7182,19183,101,6.7,
7183,19185,99,2.....422.,
7184,19185,100,5,
7185,19185,101,6.6,
7186,19186,99,.2....224.,
7187,19186,100,5,
7188,19186,101,7.2,
7189,19187,99,.2....422.,
7190,19187,100,5,
7191,19187,101,6.7,
7192,19188,99,.2....242.,
7193,19188,100,5,
7194,19188,101,7.0,
7195,19198,99,.2....42.2,
7196,19198,100,5,
7197,19198,101,6.1,
7198,19203,99,.2....2222,
7199,19203,100,5,
7200,19203,101,6.7,
7201,19215,99,.1....61..,
7202,19215,100,6,
7203,19215,101,6.2,
7204,19223,99,0000012212,
7205,19223,100,14562,
7206,19223,101,6.8,
7207,19224,99,.0..022102,
7208,19224,100,25,
7209,19224,101,6.8,
7210,19225,99,.0.0111201,
7211,19225,100,32,
7212,19225,101,6.6,
7213,19226,99,.0.0122101,
7214,19226,100,33,
7215,19226,101,6.7,
7216,19227,99,.0.0122101,
7217,19227,100,34,
7218,19227,101,7.0,
7219,19228,99,.0..103201,
7220,19228,100,30,
7221,19228,101,6.9,
7222,19229,99,00.00122.2,
7223,19229,100,29,
7224,19229,101,6.7,
7225,19230,99,.0.0111102,
7226,19230,100,40,
7227,19230,101,6.3,
7228,19231,99,.0..102112,
7229,19231,100,27,
7230,19231,101,7.2,
7231,19232,99,.00..12103,
7232,19232,100,28,
7233,19232,101,7.1,
7234,19233,99,.0..102202,
7235,19233,100,44,
7236,19233,101,7.0,
7237,19234,99,.0.0212001,
7238,19234,100,34,
7239,19234,101,6.3,
7240,19235,99,.0.0121102,
7241,19235,100,26,
7242,19235,101,6.3,
7243,19236,99,.000011201,
7244,19236,100,36,
7245,19236,101,7.1,
7246,19237,99,.0.0111212,
7247,19237,100,29,
7248,19237,101,6.6,
7249,19238,99,.0.0012102,
7250,19238,100,27,
7251,19238,101,7.0,
7252,19239,99,.0..012102,
7253,19239,100,46,
7254,19239,101,7.1,
7255,19240,99,.0.00121.3,
7256,19240,100,30,
7257,19240,101,6.7,
7258,19241,99,.0.0121101,
7259,19241,100,33,
7260,19241,101,6.4,
7261,19242,99,.0..1202.2,
7262,19242,100,24,
7263,19242,101,6.7,
7264,19243,99,000.011004,
7265,19243,100,61,
7266,19243,101,6.6,
7267,19244,99,.0.0111103,
7268,19244,100,38,
7269,19244,101,6.8,
7270,19245,99,00.0012.11,
7271,19245,100,37,
7272,19245,101,6.7,
7273,19246,99,000.011102,
7274,19246,100,38,
7275,19246,101,7.1,
7276,19247,99,.000211002,
7277,19247,100,40,
7278,19247,101,6.5,
7279,19248,99,.0..031102,
7280,19248,100,28,
7281,19248,101,6.9,
7282,19249,99,.0..021102,
7283,19249,100,35,
7284,19249,101,6.9,
7285,19250,99,.00.001006,
7286,19250,100,64,
7287,19250,101,7.5,
7288,19251,99,.10..22112,
7289,19251,100,35,
7290,19251,101,6.8,
7291,19252,99,.00.021101,
7292,19252,100,26,
7293,19252,101,6.4,
7294,19253,99,.0.01212.2,
7295,19253,100,35,
7296,19253,101,6.6,
7297,19254,99,.0..121001,
7298,19254,100,31,
7299,19254,101,6.5,
7300,19255,99,000.000016,
7301,19255,100,114,
7302,19255,101,8.3,
7303,19256,99,00..011005,
7304,19256,100,59,
7305,19256,101,7.8,
7306,19257,99,.00.0.11.6,
7307,19257,100,56,
7308,19257,101,7.1,
7309,19258,99,.0.0003102,
7310,19258,100,34,
7311,19258,101,7.3,
7312,19259,99,.0.0022111,
7313,19259,100,30,
7314,19259,101,7.3,
7315,19260,99,00.0021101,
7316,19260,100,27,
7317,19260,101,6.3,
7318,19261,99,000.022101,
7319,19261,100,28,
7320,19261,101,6.2,
7321,19262,99,.0..022002,
7322,19262,100,25,
7323,19262,101,6.7,
7324,19263,99,.0..012201,
7325,19263,100,31,
7326,19263,101,7.0,
7327,19264,99,.00.013002,
7328,19264,100,28,
7329,19264,101,6.7,
7330,19265,99,.0.0010102,
7331,19265,100,31,
7332,19265,101,6.3,
7333,19266,99,000.0.1214,
7334,19266,100,44,
7335,19266,101,7.7,
7336,19267,99,.0..011103,
7337,19267,100,35,
7338,19267,101,7.2,
7339,19268,99,000.0121.3,
7340,19268,100,31,
7341,19268,101,6.7,
7342,19269,99,.0..002103,
7343,19269,100,34,
7344,19269,101,7.1,
7345,19270,99,01.0.21202,
7346,19270,100,29,
7347,19270,101,6.7,
7348,19271,99,.0.1022011,
7349,19271,100,36,
7350,19271,101,6.6,
7351,19272,99,.0.0013112,
7352,19272,100,53,
7353,19272,101,7.4,
7354,19273,99,.000102202,
7355,19273,100,35,
7356,19273,101,7.0,
7357,19274,99,.0...222.2,
7358,19274,100,24,
7359,19274,101,6.9,
7360,19275,99,0000121102,
7361,19275,100,35,
7362,19275,101,6.4,
7363,19276,99,.0.0021101,
7364,19276,100,33,
7365,19276,101,6.9,
7366,19277,99,.00.001005,
7367,19277,100,56,
7368,19277,101,6.9,
7369,19278,99,00..001105,
7370,19278,100,53,
7371,19278,101,7.8,
7372,19279,99,.0.0021111,
7373,19279,100,31,
7374,19279,101,6.7,
7375,19280,99,00.0012102,
7376,19280,100,30,
7377,19280,101,6.8,
7378,19281,99,.0.0012102,
7379,19281,100,36,
7380,19281,101,6.9,
7381,19282,99,.0..112101,
7382,19282,100,34,
7383,19282,101,6.8,
7384,19283,99,.0.0111012,
7385,19283,100,36,
7386,19283,101,7.1,
7387,19284,99,.0..0121.2,
7388,19284,100,27,
7389,19284,101,7.1,
7390,19285,99,000.002103,
7391,19285,100,43,
7392,19285,101,7.1,
7393,19286,99,.0.0012002,
7394,19286,100,33,
7395,19286,101,6.9,
7396,19287,99,.0..222001,
7397,19287,100,24,
7398,19287,101,6.5,
7399,19288,99,.00.0212.2,
7400,19288,100,28,
7401,19288,101,6.6,
7402,19289,99,.0.0.22102,
7403,19289,100,23,
7404,19289,101,6.8,
7405,19290,99,000..13002,
7406,19290,100,32,
7407,19290,101,7.1,
7408,19291,99,.0..005101,
7409,19291,100,26,
7410,19291,101,7.2,
7411,19292,99,.000122101,
7412,19292,100,32,
7413,19292,101,6.6,
7414,19293,99,.0..113111,
7415,19293,100,30,
7416,19293,101,7.2,
7417,19294,99,.0..1112.2,
7418,19294,100,26,
7419,19294,101,6.7,
7420,19295,99,000.012002,
7421,19295,100,26,
7422,19295,101,6.3,
7423,19296,99,.00.121201,
7424,19296,100,37,
7425,19296,101,7.1,
7426,19297,99,.0.0112001,
7427,19297,100,26,
7428,19297,101,6.6,
7429,19298,99,.0.0111202,
7430,19298,100,36,
7431,19298,101,7.2,
7432,19299,99,00..1221.2,
7433,19299,100,25,
7434,19299,101,6.5,
7435,19302,99,10..1..005,
7436,19302,100,17,
7437,19302,101,2.4,
7438,19342,99,3..113....,
7439,19342,100,6,
7440,19342,101,4.1,
7441,19344,99,11..31..2.,
7442,19344,100,8,
7443,19344,101,4.8,
7444,19345,99,1...132.11,
7445,19345,100,9,
7446,19345,101,5.4,
7447,19362,99,1..00.0115,
7448,19362,100,57,
7449,19362,101,7.4,
7450,19395,99,1000000004,
7451,19395,100,229,
7452,19395,101,5.4,
7453,19406,99,0.1.011112,
7454,19406,100,38,
7455,19406,101,6.2,
7456,19407,99,1....1.1.5,
7457,19407,100,6,
7458,19407,101,3.6,
7459,19408,99,1.1.2.21..,
7460,19408,100,7,
7461,19408,101,4.8,
7462,19409,99,010.1.11.3,
7463,19409,100,18,
7464,19409,101,5.3,
7465,19410,99,0...21130.,
7466,19410,100,13,
7467,19410,101,5.3,
7468,19411,99,.222..4...,
7469,19411,100,5,
7470,19411,101,4.0,
7471,19412,99,311..1.1..,
7472,19412,100,6,
7473,19412,101,4.1,
7474,19413,99,42...2..2.,
7475,19413,100,5,
7476,19413,101,2.5,
7477,19414,99,0000012101,
7478,19414,100,28,
7479,19414,101,6.0,
7480,19415,99,1011010010,
7481,19415,100,15,
7482,19415,101,4.8,
7483,19434,99,0...00.313,
7484,19434,100,13,
7485,19434,101,5.2,
7486,19435,99,6..2.....2,
7487,19435,100,5,
7488,19435,101,1.2,
7489,19417,99,0000.011.4,
7490,19417,100,26,
7491,19417,101,6.1,
7492,19436,99,40.00101.0,
7493,19436,100,18,
7494,19436,101,3.3,
7495,19450,99,0000011101,
7496,19450,100,121,
7497,19450,101,6.4,
7498,19525,99,3...2....3,
7499,19525,100,8,
7500,19525,101,5.5,
7501,19536,99,.0.1.2.211,
7502,19536,100,18,
7503,19536,101,5.3,
7504,19556,99,6.......22,
7505,19556,100,5,
7506,19556,101,4.4,
7507,19557,99,..1..112.3,
7508,19557,100,8,
7509,19557,101,5.2,
7510,19564,99,1000111003,
7511,19564,100,40,
7512,19564,101,5.4,
7513,19566,99,4.101.010.,
7514,19566,100,19,
7515,19566,101,2.1,
7516,19567,99,2100.10..2,
7517,19567,100,24,
7518,19567,101,2.8,
