3412,"Abell, David Charles",II,,m,A1431,D1326,A14,63424a693beb039f88d62b0009788b92
587,"Aagaard, Egon",,,m,A2632,E2526,A263,f703127126e5dbe4630ec11f9dc9914b
1198,"Abad, Fernando Buen",,,m,A1316,F6531,A13,1209731202026a7f5d6a9ab9a687b0ca
2688,"Abdukholik-zade, D.",,,m,A1324,D1324,,65713f097c8f9c163d525952ce7c026f
553,"Aabid, Hanan",,,m,A135,H513,A13,2df8adf7932998e3fbb9970322685f7d
3018,"Abdzu, Bruno",,,m,A1321,B6513,A132,99faee4619e194b88ee36fc6dc8edfb0
3574,"Aberastury, Hector",,,m,A1623,H2361,,cd8cc16faacec52987a52a103837b77e
3157,"Abed Elrani, Ahamed",,,m,A1346,A5313,,8a1f3493fff3a7541e6b4e09883cee9e
3410,"Abell, Ben",,,m,A1415,B514,A14,3340af4bdd6dda0ea5230cc79c11890f
737,"Aalund, Marcus",,,m,A4535,M6245,A453,e911fb5bbd69e3b8186cb9a7b7fdb111
1493,"Abashidze, Shalva",,,m,A1232,S4123,,05b801427fe94f79388115195f4ec62d
320,5 Asternovas,,,m,A2365,,,c94710bff5a3de625c955b5988fadff4
1859,"Abbess, Shane",,,m,A125,S512,A12,37ab661d9ee8587e4e17ac692fb86fdf
1516,"Abat, Evie",,,m,A131,E13,A13,470460933e83e537a8e2cbc8e0c2774b
740,"Aamand, Nikolai",,,m,A5352,N2453,A53,928f3ad8f777ec600a66ba714cb20fb8
2786,Abdulayev,,,m,A1341,,,212af2f30c9b8ffef6da8dfa5f3096bb
1021,"Aarstol, Stephen",,,m,A6234,S3156,,e786fa4a83e1e6c29f04ec1eb6eab086
1804,"Abbate, Lee",,,m,A134,L13,A13,7d94a11f20df65c92883d45fb55af19a
3268,"Abel, Jerry",,,m,A1426,J614,A14,02154b39facbb5dda0a752153c10541d
2814,"Abdulla, Husain",,,m,A1342,H2513,A134,901db2e00259a981aaeb8d4974af8d90
607,"Aagre, Jan",,,m,A2625,J526,A26,d7234e332483de11aa86b93020775b8f
570,"Aadland, Eivind",,,m,A3453,E1534,,4a4dd0d371d3556ad8e6db6ddf9310a2
2534,"Abderrahman, Ould",,,m,A1365,O4313,,f3bd0fd7ab5a41e063e72172cf49ef3b
2289,"Abdallah, Khaled",,,m,A1342,K4313,A134,668a9444f039398b8f19a100912e29a0
2468,"Abdellatif, Abdellfattah",,,m,A1343,A1341,,172abd8de6cd2652a9857f709a25e739
2155,"Abbott, Shawn",,,m,A1325,S513,A13,98da2a11d6bfefe7a387ab76665a166a
1889,"Abbey, Stephen",,,m,A1231,S3151,A1,bd778f0902af52b8dbcdcf898a65169b
1220,"Abad, Luis Garcia",,,m,A1342,L2621,A13,0c56141ef55f261035f3b04d704c53eb
718,"Aaltonen, Markus",I,,m,A4356,M6243,A435,a57877511c2fb4ff630e4598795f19cc
1396,"Abalos, Tarzan",,,m,A1423,T6251,A142,4717c1fca4e797dfaceb0aa2d5e742d5
1559,"Abatourab, Adil",,,m,A1361,A3413,,a31e9703d025febf5e5b3aa780cc1bdd
1027,"Aarto, Uuno",,,m,A635,U563,A63,5e4f97482c352974986c59c1c94a3bd6
1964,"Abbott, Aaron",I,,m,A1365,A6513,A13,42e738693143d9bd505fedc3887a18be
2247,"Abdala, Farah",,,m,A1341,F6134,A134,95541aa01bd41d027583e26a983f8084
3519,"Abelson, Don",,,m,A1425,D5142,,0f97fdd83bd73c42bf4ee747ce79819a
1767,"Abbasi, Umar",,,m,A1256,U5612,A12,f9b02052d75cce29433251d08964a6c8
2783,"Abdulahovic, Mehmed",,,m,A1341,M5313,,545d1e65236142fadd9e041006242c0b
1807,"Abbate, Massimo",,,m,A1352,M2513,A13,bd406cdd24f77262a25a315e36207377
2299,"Abdallah, Salah",,,m,A1342,S4134,A134,c5545ea368aff5a2cccafbedd849520e
3454,"Abella, Rey",,,m,A146,R14,A14,2bee781d1686fe753fdbed36d6d91362
1715,"Abbas, Moziz",,,m,A1252,M212,A12,3f3014c274a73ef38d5edc674746e9f3
3632,"Aberman, Hugo",,,m,A1652,H2165,A165,9958af98a4267134bc2a0044ffea3600
1407,"Abandonded, Los",,,m,A1535,L2153,,ceef24124336c2f308c00aa34f8ad5d9
2512,"Abdelwahab, Adil",,,m,A1341,A3413,,6d1cedd7bcb113660e8d21c794e97629
54,"'Ivanzinho' Oliveira, Ivã",,,m,I1525,,,b64875a9a7d46068877889e862df43b6
1481,"Abascal, Manuel",,,m,A1245,M5412,A124,9cbd356566291d6947b34b1b583021bf
3255,"Abel, Floyd",,,m,A1414,F4314,A14,70a642e4ea3d1ce7ef05b0b49b2b6124
369,7 Seconds,,,m,S2532,,,d445cd39713ecb9098bf6db64571b3d8
155,"., Zhanna",,,m,Z5,,,10cd1caa175eff581583a8f892c87d1a
706,"Aaltonen, Juha",,,m,A4352,J435,A435,da8e653abbfb2f701237137467843ba0
1670,"Abbas, Albert",,,m,A1241,A4163,A12,3d81d7e2d3ba42d91457acd022b3f12b
722,"Aaltonen, Mongo",,,m,A4352,M5243,A435,9ed44704f68798f6d1d6ad05becf0658
2770,"Abdul-Samad, Hakeem",,,m,A1342,H2513,,66b43d990764385a5e002ce611a4f701
162,1. Innviertler Bauernkapelle Solinger,,,m,I5163,,,30155623e6198ff5462ff5d97b8978aa
1455,"Abarico, Erwin",,,m,A1626,E6516,A162,043b818ce397c14f69cf16123f74f5cf
383,85mm Zeiss,,,m,M52,,,8295975c5e34bb5338b053bd52659e20
1783,"Abbass, Foad",,,m,A1213,F312,A12,e97fe229287a32c398bfcd1911732760
588,"Aagaard, Enoch",,,m,A2635,E5263,A263,3998aea8a3d03486af98ebf82ac2a5cb
1362,"Abakirov, A.",,,m,A1261,,,93b34b41c145d6871e7a5d16bfbe85f7
163,1. Wiener Pawlatschen Ag,,,m,W5614,,,6f85c36cdadc4d9f9558007727f41d16
20,"'Builder Bill' Ammons, Bill",,,m,B4361,B4143,,ef9b9101e979cba63ff9a3cac7f82456
2270,"Abdalla, Roberta",,,m,A1346,R1631,A134,1be079a5017a44fe6a66ea0f01f6ac24
711,"Aaltonen, Jussi",,,m,A4352,J2435,A435,b0c4e5fbaea28a57cd91e780bbabb825
596,"Aagaard-Hansen, Jens",,,m,A2635,J5263,,d5f75328b711acf168b03132d2dc7223
2082,"Abbott, John",III,,m,A1325,J513,A13,8aae0fac0b6b9266999db83f0f8dd4b3
1368,"Abal Medina, Juan Manuel",,,m,A1453,J5414,,b941d4debf1fb517c9c5f06b097bcd34
3451,"Abella, Manny",,,m,A145,M514,A14,a6d399935d4fdc2b98ec726670dff50b
766,"Aanderaa, Torgny Gerhard",,,m,A5363,T6252,A536,b2fcbee28b6933cddf6e93f2559a2139
2287,"Abdallah, Kamal",,,m,A1342,K5413,A134,31db92aea95bc335759aed30fa1e345d
124,"-, Sanjevee",,,m,S521,,,a37bf1b79c87c6b091727dbd1793b515
2158,"Abbott, Stephen",IV,,m,A1323,S3151,A13,1d89ad0042e4e7008e82a37dd0224cb2
376,8 Von,,,m,V5,,,7139b36f9f05522704bb7141561d997b
2328,"Abdel Gelil, Amr",,,m,A1342,A5613,,41779bba042262aa90d5f954063b7a81
2933,"Abdullayev, Matlab",,,m,A1341,M3413,,c8256157b86341a0ead7f4b20675af1d
1249,"Abadalan, Nasa",,,m,A1345,N2134,,728f132927ce42454f057a446be58a5b
700,"Aaltonen, Erkki",,,m,A4356,E6243,A435,dbe55a2ae494b09a3b1f99477854d6cb
2995,"Abdurrahman, Sabr",,,m,A1365,S1613,,9eeef6b4cc22112b6c174a9b01456227
2859,"Abdullah, Dawud",,,m,A1343,D3134,A134,963c6877803e47e2d95a501c818d6135
152,"., Trevor",,,m,T616,,,35e785bbe774cc9e2e97050420175efd
1280,"Abadie, Claude",,,m,A1324,C4313,A13,fe565b1e280b105dbbee319bff205ca1
284,"4 Holterbuam, Die",,,m,H4361,D4361,,b7f80214029857239009b77a03bc945c
403,"a zovu ga Elvis, Dragan",,,m,A2124,D6252,,9a2f0ca7a4e760e24b0b8643e201c7ac
3617,"Aberhart, William",,,m,A1634,W4516,A163,bde3cab91e8b1edad2398cb94412371a
600,"Aagard, Earl",,,m,A2636,E6426,A263,03696118fda683b4e6be6affcad07002
1133,"Aav, Ülari",,,m,A146,L61,A1,299df25536d4660dbb288d4de37db78c
1588,"Abaya, Reynaldo",,,m,A1654,R5431,A1,45350b0975d295f430da5cd2fa180bdf
2767,"Abdul-Saboor, Mikal",,,m,A1342,M2413,,9b97d4f06bc2acf7374d650cf3bc74ca
3038,"Abe, Hikaru",,,m,A126,H261,A1,914bd4e563d74d5e1540bd3ccd4231da
2713,"Abdul, Adrian",,,m,A1343,A3651,A134,17734796854f0ed338d84c5d1673e2a0
3056,"Abe, Kentaro",II,,m,A1253,K5361,A1,c8804c2a49d670e9b55d259f93d77093
2020,"Abbott, David",XIV,,m,A1313,D1313,A13,621069f0b36b202572fd62fba0b5f4fb
522,A.N.T.I.,,,m,A53,,,e3d9a09c3ba0cefde6af11e0b09b9325
2018,"Abbott, David",VII,,m,A1313,D1313,A13,b988e8447707790e497e8347ab3f9d1c
3144,"Abebo, Alan",,,m,A145,A451,A1,4ba23952c73a052d53337844be83fb74
1508,"Abassi, Ali",II,,m,A124,A412,A12,63ea9b4f439bcd800fb355e4865d8ca8
499,"A.F., Khai",,,m,A12,K1,A1,56a827cb1d178164d78a6183d3dad805
2467,"Abdellaoui, Yanis",,,m,A1345,Y5213,A134,1636e2c7302bcadfb26346dd8c267c14
2651,"Abdou, Flobathier",,,m,A1314,F4136,A13,baac00ed7b953d28eda3754feb3360a6
538,"Aa, Brynjar",,,m,A1652,B6526,A,e93296c9b125317fbdf5858cff9c3e74
3586,"Abercrombie, James",,,m,A1626,J5216,,be19a692e2f9f307eab6eb60807da6e9
1267,"Abadi, Moussa",,,m,A1352,M213,A13,8f218ef00421753b0103e944d837fb2c
2925,"Abdullayev, Farkhad",,,m,A1341,F6231,,30715b9c6034925919571599b9490944
487,"A.B.C. Showband, The",,,m,A1215,T1215,,8ff696b50c40731267514496bd412c18
1019,"Aarstad, Markus",,,m,A6235,M6262,A623,045c8d75b2838c3e95437b5a131dcc99
176,"11, Posle",,,m,P24,,,50a129acbf80450887424877fb968ef0
72,"'Oh, Mark",,,m,O562,M62,O,449a2c2a704186934c7188daf9c9ebb1
3163,"Abed, Haji",,,m,A132,H213,A13,4fd09de6b06ead7027d839f9e34b1b25
3378,"Abeleira, Xoan",,,m,A1462,X5146,A146,61237aa520245ddc5fd59cfbba85773c
436,"A. Villarreal, Gracie",,,m,A1464,G6214,,f0847d61a00f9d1b3d20a4d79deb2b52
3377,"Abeledo, Miguel",,,m,A1435,M2414,A143,83fbbdb56bb0a86f42ef9ff4c832da4e
3498,"Abelman, Sam",II,,m,A1452,S5145,A145,b782e160b68781ed18217833c8e4c7f9
3037,"Abe, Hidetaka",,,m,A132,H321,A1,fce9d01550c9381d1faff5fec2864ac9
2671,"Abdrazakov, Ildar",,,m,A1362,I4361,,cb3673797991fd995e2b9b08bb09872c
3323,"Abel, Zachary",I,,m,A1426,Z2614,A14,955089fda5390852867378fee1f20406
3138,"Abear, Paul",,,m,A1614,P416,A16,6904978c7df59a9092db1c458fb0e3ac
1791,"Abbatantuono, Joe",,,m,A1353,J1353,,e8e239c504baa489b899e13846950f8a
1967,"Abbott, Abdul Malik",,,m,A1313,A1345,A13,13ca07315102ea096bbbdc2fd87cd832
2964,"Abdulrahman, Muhamed",,,m,A1346,M5313,,b720f86bde4305d97e1cfde2451fd82c
1842,"Abbe-Schneider, Leo",,,m,A1253,L1253,,fbc1680a7fad9a2b32c7745fbcedd460
529,A.R.S.,,,m,A62,,,2100fc351343d7d2278a42bbb327bc4d
3426,"Abella Reyes, Richard",,,m,A1462,R2631,,05ab4da64481cdd72b65f4bbba434917
2045,"Abbott, Glenn",I,,m,A1324,G4513,A13,1fc6ffe34b702be1da2ce6e52e2519b0
496,"A.D., Rosto",,,m,A3623,R23,A3,65989781e175155e74bf7543c26f6cb6
266,30 Seconds to Mars,,,m,S2532,,,fea0ec8ac2715c75c6df08d4325126dd
2224,"ABC of Boogie Woogie, The",,,m,A1212,T1212,,2ca9f3aa49dfa51df67704c3c924ad95
2423,"Abdelhak, Fareed",,,m,A1342,F6313,,6a97ab63aa3b4ce295f6d4bfac3eee32
3422,"Abell, Parris",,,m,A1416,P6214,A14,b822a24da661ad6b02c825be95a0a215
723,"Aaltonen, Ossi",,,m,A4352,O2435,A435,e293b07f12ac9676d95b1f6866f0918b
2625,"Abdolazimi, Majid",,,m,A1342,M2313,,8d6f82cf3c5bf598f09e018389f9f139
3106,"Abe, Susumu",II,,m,A125,S251,A1,ed68dfe5d2c5e05f0b3d0c10a5abc577
158,".Ravi, Professor",,,m,R1612,P6126,R1,be0569ab93314a13ee3c59f8ae49f574
1207,"Abad, Joel",,,m,A1324,J413,A13,d60f111e65733bc7a3390da365934dcf
1923,"Abbondanza, Andreas",,,m,A1535,A5362,,8f908d0cf7ea08fedec1435984e32be8
1761,"Abbasi, Riz",,,m,A1262,R212,A12,d031cd49dcb8b934cc075dc55b17ba8f
2385,"Abdelaareez, Omar",,,m,A1346,O5613,,0a760c0b34b8b48fd6a281e0e440f577
2837,Abdullah II King Of Jordan,,,m,A1342,,,6c535f3ab4a79c50aebc74e2d1e2b3db
1417,"Abanilla, Elson",,,m,A1542,E4251,A154,a3400fe21a88de7461f548e73fa2a82d
498,A.D.G.,,,m,A32,,,a023bc98aa50d490a47efa1ed6b82855
6,"& Davi, Bruninho",,,m,D165,B6531,D1,9f2a433e2c21ecc51da0ab3238ee4809
2041,"Abbott, Geoffrey",I,,m,A1321,G1613,A13,538f5ffccd8cafcd12cdd7f534b66200
1060,"Aas, Einar",,,m,A256,E562,A2,c871edae8b9f22dffbe1b8b430370e08
1447,"Abarca, Pablo",,,m,A1621,P1416,A162,c7b63e5311aa124dfd65c53ddc6569b1
1622,"Abazolo, Eli",,,m,A124,E4124,,6f5b6264e712934cc2285c37e2e76027
826,"Aarniala, Timo",,,m,A6543,T5654,A654,eef198d08add06db74717e26c7f771f5
2217,"Abbs, Trevor",,,m,A1236,T6161,A12,5b121b4fc9a2838f92d957e382b61b65
2142,"Abbott, Richard",III,,m,A1362,R2631,A13,30c8d787b703a44490381965de77825f
2320,"Abdel Azim, Mohamed",,,m,A1342,M5313,,8b8039bb7a7626909369cf8e3fe158dd
2832,Abdullah,II,,m,A134,,,251b7aefbbc3cf967f522ed1d372c989
690,"Aalto-Setälä, Pauli",,,m,A4323,P4323,,900a32361edf3f875e16c620d707d752
220,"2000, Bamboula",,,m,B514,,,6c69c6405ceb8338e9ce95c3a1e34014
3280,"Abel, Marc-André",,,m,A1456,M6253,A14,79aba22f194b1d3a2e3d0c6d5c3511c9
2316,Abdel,III,,m,A134,,,c4968eb2f1035e29d1cd71374a4b9881
497,"A.D., Yemi",,,m,A35,Y53,A3,3a48f817b0273bb9c763c9d3f2addb9b
2015,"Abbott, David",III,,m,A1313,D1313,A13,7564b2749cfeec8028db6d5953a4490a
672,"Aalto, Jussi",,,m,A432,J243,A43,73def89ac92e62f875c175790beaa275
862,"Aaron, Aash",,,m,A652,A265,A65,ea28c911b9fd8241f93873c16126ebb3
689,"Aalto-Setelä, Pauli",,,m,A4323,P4323,,6725dfd407f6d05639206fdf1389b00d
3218,"Abeille, Jacques",II,,m,A142,J214,A14,594f511ce6ebf8b81db0dd181604bf25
1616,"Abaziad, Farouk",,,m,A1231,F6212,A123,848fb8d712007d61a835fa3d61381315
2425,"Abdelhak, Salah",,,m,A1342,S4134,,08abdf639b9edf62d19e2f45edaf0092
3252,"Abel, Ervin",,,m,A1461,E6151,A14,e3ff78649f2d48262b115cd6696a856e
3292,"Abel, Nino",,,m,A145,N514,A14,ef177e3f8572ed08493de10790cb5cf2
73,"'Perruca' González, Antonio",,,m,P6252,A5351,,bae74809cc53dc5198e4a917256fd6a5
1,"$, Claw",,,m,C4,,,1ea1ae4a123a67b1939650abd92773bb
3453,"Abella, Raúl",,,m,A1464,R414,A14,9e25f23c636d0ba423179419e924eac7
1051,"Aarya, Pranab",,,m,A6165,P6516,A6,c168467e99da4d832e54f527b24ae14c
256,3 Run Slovakia,,,m,R5241,,,c9f6daa647c3549491d8fc2cce5fba49
2928,"Abdullayev, Faruk",,,m,A1341,F6213,,6a01720d0a7aae972b70397ead05e663
1471,"Abart, Christian",,,m,A1632,C6235,A163,4f34d16bc67d627ebc103445ff3439d3
3295,"Abel, P.",,,m,A141,P14,A14,e7f8a4d7ff96a992007e4c2942cfb2e4
673,"Aalto, Kari",,,m,A4326,K643,A43,8ad8a724a6ef5f40400c149162e12821
146,"., Ralphie",,,m,R41,,,0bfa14822208246dc97362f965fa1107
801,"Aardsma, David",,,m,A6325,D1363,,3b1b92e217b9150244194c9aa4304c46
1041,Aaru,,,m,A6,,,57b4ce022de2b1e88e53c091479ac2d9
3477,"Abello, Amado",,,m,A1453,A5314,A14,6dbde0d235745c063558f3e0a3068dfb
817,Aari,,,m,A6,,,c8c3e90fa52dd86ff01e023f65ba8717
3429,"Abella, Aljin",,,m,A1425,A4251,A14,39b3b2811f0c8ff92d2e2a8b49003255
3111,"Abe, Tatsuya",III,,m,A132,T321,A1,794d643a7bb3eb5cf204d0e4bd5ec3a3
2449,"Abdelkarim, Mustafa",,,m,A1342,M2313,,8f695e1940ee7b817938decf367e0420
3253,"Abel, Fernand",,,m,A1416,F6531,A14,dc96d5b99a9aa9dbcfa3adb359febf9e
43,"'El Rilete', Antonio",,,m,E4643,A5354,,20e0c9ce5df39e6acd4995c505dc20ee
2904,"Abdullah, Suhaib",,,m,A1342,S134,A134,ab89186b086e5d1fbdbd66192f198159
3474,"Abellira, Jacques",,,m,A1462,J2146,A146,300071ce00535d27954dd048dde1c908
3626,"Aberle, Jörg",,,m,A1642,J6216,A164,1d2a2859debe2f0b0d27cb0b47b664cc
822,"Aarma, Jüri",,,m,A6526,J65,A65,48fad123ba436a8884571026eb31571b
628,"Aakjær, Michael",,,m,A2652,M2426,A26,37fa3c44baad029bfa4571533e1bf657
1922,"Abbondanza Boys, The",,,m,A1535,T1535,,38b758db8b0f3e5421e6dfb0e6a99493
3259,"Abel, George",,,m,A1426,G6214,A14,50af1aa85df4f5df5bd833fccc0c6693
2354,"Abdel Wahab, Hassan",,,m,A1341,H2513,,d5baad2baf43bece03817fd73f0cf698
1055,"Aas, Alexander",,,m,A2425,A4253,A2,1eec0f2f8430e4cf44137aae9e9dd591
1688,"Abbas, Gadeir",,,m,A1236,G3612,A12,ef1bbc9da314195528c38c3aed435f61
3172,"Abed, Samera",,,m,A1325,S5613,A13,e8aed9bf141e0f0b8c290d69e9e45993
1935,"Abbot, Brian",I,,m,A1316,B6513,A13,7f3f166259e4038270a55c0ecaea5622
3283,"Abel, Men'em",,,m,A145,M514,A14,734e273799329a620d0af1063dffd6a7
186,14 Karat Soul,,,m,K6324,,,06dcb0e891b11298388d37246b531f43
455,"A., Jonny",,,m,A25,J5,A,e21ef00dcc566f5a3c6723aad6dedd26
804,"Aardvark, Aaron",,,m,A6316,A6563,,630a5fb6dca5452bdaffbb3945cb9b54
3272,"Abel, Jonathan",,,m,A1425,J5351,A14,7c87699a448a906ca8ed49c84efeca0a
1098,"Aaserud, Ivar",,,m,A2631,I1626,A263,f869baefc01470f652e7154f725b5fb3
1867,"Abbey, Edward",,,m,A1363,E3631,A1,4c78e1aefe7ae0daa61326dc79dec90a
898,"Aaron, Frank",,,m,A6516,F6526,A65,6c24c258e05fcac367f71920a66fff35
283,4 Fun,,,m,F5,,,4d3eb661f888821f7f5028fff4a25681
1819,"Abbati, Stefano",,,m,A1323,S3151,A13,92c3f86b23136c32a2bc51fcc309c70a
1582,"Abaya, Boogie",,,m,A12,B21,A1,30c24a100e6e37bc5e122bcee319f5e7
3645,"Abernathy, Don",,,m,A1653,D5165,,1ae5273ee205b7334390f6779eb9dbac
1699,"Abbas, Imran",,,m,A1256,I5651,A12,192c964f6659ce7ccbddbcd15a08e28a
915,"Aaron, Jonathan",II,,m,A6525,J5356,A65,4f60599a32ac4402513a23ad5b8a16ed
2427,"Abdelhalim, Rahmoune",,,m,A1345,R5134,,b5c51a27fda37f10a27caa4072332d13
3407,"Abell Sr., Harold J.",,,m,A1426,H6432,,c0d84bc1f339670d488af6582e1ec74b
2221,"Abbyad, Nabil",,,m,A1351,N1413,A13,3da2eedaa05186163785f9615118919b
348,"5th Dimension, The",,,m,T3525,,,3257312ebbd1b1925a35bf256714eb16
3188,"Abedin, Muhammad",,,m,A1353,M5313,A135,b45d5e5b49819422a92927b527c58a5f
3386,"Abeles, Daniel",,,m,A1423,D5414,A142,9d2218e11b4072287a1ec015cddc29e3
931,"Aaron, Michael",I,,m,A6524,M2465,A65,ae8a3ef9c4bfe3172d3719e1cc5e2da3
3388,"Abeles, Edward",,,m,A1423,E3631,A142,02cfb4ba107c74fd8e64543217b724b4
1122,"Aasterud, Jan-Egil",,,m,A2363,J5242,,0fe75b6c21d301986cf6a981069539a0
358,"666, Malice",,,m,M42,,,350f40af34c79a718e2600069d7e7109
1033,"Aarts, Camiel",,,m,A6325,C5463,A632,8fee09be37b2e7266469d60575095d36
2483,"Abdellouche, Rachid",,,m,A1342,R2313,,1785227db446c9e5998e40d413db1fa4
1892,"Abbey, William",,,m,A145,W451,A1,3580587f13d7bda7c7f932b3c274df5a
1504,"Abasolo, Victor",,,m,A1241,V2361,A124,020dec99ba4e8a1f6b292f91aacda28e
377,"8, Nator",,,m,N36,,,cecf8b482872d7aa3610aa0298b7850d
3301,"Abel, Robert",I,,m,A1461,R1631,A14,53380c021e3698193dae2f6c383bfada
515,A.J.,XV,,m,A2,,,5d2c88af70b1daedcf944eb1b609ebc2
2879,"Abdullah, Michael",,,m,A1345,M2413,A134,6e4ef5666b5a3d4cda58d247056a6257
1329,"Abah, Hervé",,,m,A161,H61,A1,fb310721775e4907b293b60cb3206866
1092,"Aasen, Larry",,,m,A2546,L625,A25,c902f69bbfba14406bff6e683b6c164c
107,"'Tunsichino' Cooper, Gerald",,,m,T5252,G6435,,713709727474cf16ad68ce5dc6e015b1
1906,"Abbing, Jean-Marc",,,m,A1525,J5621,A152,01316ae258b3d65b0ee8d68dd6b6bf15
290,"4, Gema",,,m,G5,,,d1b9e6d96ebc4a4998ba2ec70bd79b76
710,"Aaltonen, Juliet",,,m,A4352,J4343,A435,57fcf21acd29f0cb65ec2fdb14a4a083
3427,"Abella, Alberto",,,m,A1416,A4163,A14,efb02c136ccd2a47f3580a4d88ffb320
1228,"Abad, Ramiro",,,m,A1365,R5613,A13,6397ad3aef49864cf3a8c5462c99899d
2165,"Abbott, Taffy",,,m,A131,T13,A13,b7fde7db274181328ca9c8690c8a7875
772,"Aanenson, Quentin",,,m,A5252,Q5352,A525,732660852c28b1697bb616efb073d6a5
117,"-, Francis",,,m,F652,,,7e0ce0e2a3062581d14ca62209a07536
3103,"Abe, Shûji",I,,m,A12,S21,A1,b5326f36d979e008ce1b5ee4fdb7b743
1813,"Abbate, Rosolino",,,m,A1362,R2451,A13,16947c95edf4ded6d1d886eb114478df
1454,"Abari, Patricio",,,m,A1613,P3621,A16,3b4ad1a08169cb5d3fe3d014e831d385
3242,"Abel, Carlos",I,,m,A1426,C6421,A14,6009fec46d775cd1bd13a399f26445f2
1962,"Abbott Jr., Bud",,,m,A1326,B3132,,273a1c7d44cdd216a2dfa7831b738105
1942,"Abbot, Francesca",,,m,A1316,F6521,A13,447266d71cd9facd656fa4a40befa1df
2851,"Abdullah, Ameerah",,,m,A1345,A5613,A134,ca0df2883af663e9f05b662d63153f70
3199,"Abeel, Jesse",,,m,A142,J214,A14,d03b94ee496d555530b707d9a71ad8ed
2649,"Abdou, Bob",,,m,A131,B13,A13,793582e814ba5366b43ea0b16f6074fa
424,A-Trak,,,m,A362,,,9fba521cc79719392debaf0e37c0ab44
1629,"Abb, Andreas",,,m,A1536,A5362,A1,89fc8760a03ef0c519d6593c7bb16bfb
1162,"Ababkov, K.",,,m,A1212,K121,A121,9f45b3e1d1e7f03ec4a5acdb751e7446
1378,"Abalo, Dave Ibrahim",,,m,A1431,D1651,A14,ee636985d23a572b561ce1ab709849ee
104,"'Thundakat' Abrams, Andre-Julius",,,m,T5323,A5362,,04cecb86972a6d4e401fa221cdf55357
2977,"Abdur-Rahim, Shareef",,,m,A1365,S6136,,bc3c68a50f796c9dfb9859b45990279a
423,A-Man,,,m,A5,,,b13debb06599b73b4dd2424d61d4427d
2949,"Abdulloev, Ali Akbar",,,m,A1341,A4216,,49b0e142001ea35f5b04b7b46d0d65d2
3007,"Abduzhalilov, S.",,,m,A1324,S1324,,20f8899294d609f4243dd2bb2676f7af
3306,"Abel, Royston",,,m,A1462,R2351,A14,ad17c3bbc06a45a6b5e438ed97669d7d
1000,"Aarre-Ahtio, Ilmari",,,m,A6345,I4563,A63,f76605b2c7cf98bae790ed8d02b75439
3181,"Abedi, Jahan",,,m,A1325,J513,A13,4325af52d017da90e29a38e3cc6046c8
1877,"Abbey, Jean",,,m,A125,J51,A1,10fa8efc270ade5f870d4ead3ba78336
2507,"Abdelrahim, Bargach",,,m,A1346,B6213,,0bc022625e14405c1c720732498a66e7
3041,"Abe, Hiroshi",I,,m,A162,H621,A1,3f041b7ebe9b3f762139b707bc424551
1576,"Abay, Lorenz",,,m,A1465,L6521,A1,68012d774e788a3c51a724f6facc9091
2361,"Abdel, Ali",,,m,A134,A4134,,cdbebe50c25a3a4d82c5518196ca382f
3554,"Abensour, David",,,m,A1526,D1315,,c3004e1e10d154b00989369ae7539404
1825,"Abbatino, Vincent",,,m,A1351,V5253,A135,0ed5b1faf2ab22e850118e47e6041a40
144,"., Nick",,,m,N2,,,5ea58ffcd77c272595893516221b2bd6
1730,"Abbas, Shahab",,,m,A121,S12,A12,ae56bfcb28c3fd77b001b5d832951169
1344,"Abajan, Sayat",,,m,A1252,S3125,A125,d84b3cb2b45c3924b232ebdde86d3623
388,"8th, John Neianik",,,m,T252,J523,T,d10ca45c289376acaba67406e0255465
64,"'Macadamia'. Martín Rodríguez, José Luis",,,m,M2356,J2425,,e68a57279c4436b61fc37fcbfd55ef26
599,"Aagard Østvig, Karl",,,m,A2632,K6426,,e52916b3669ae46730668473d6c63c52
927,"Aaron, Master",,,m,A6523,M2365,A65,f86d674388f2508aec4cfffe9bde790c
1400,"Abam, Moise",,,m,A152,M215,A15,598fdf51cda24c11da54e51c1b5c6f78
2795,"Abduljabbar, Ammar",,,m,A1342,A5613,,a887a878e53a0ca4e32310ad44de04e3
1523,"Abatcha, Saïdou",,,m,A1323,S3132,A132,b151fb0e7abde3f10f1af43114ca850a
464,"A., Mustapha",,,m,A5231,M231,A,cd2fcffdac5a99f69d2d2c77a5fa1d6c
2947,"Abdullian, Hratch",,,m,A1345,H6321,,9220a66f8e76db8645eef8518ad11691
1283,"Abadie, Gonzalo",,,m,A1325,G5241,A13,2c3d8a40476a3da1e5912389942fc1f2
450,"A., Hicham",,,m,A25,H25,A,d97e6a35c4cdabec6c7e58a7f9f44623
2662,"Abdoun, Djamel",,,m,A1353,D2541,A135,d78be803eeb17825487774b361ae72b7
1346,"Abajas, Javi",,,m,A121,J12,A12,d02919f180099a714a33d287709f967c
3344,"Abela, Mr.",,,m,A1456,M614,A14,37a293307a21f48b6b6a6576ce63fcc3
42,"'el Portugues', Janny",,,m,E4163,J5416,,6ef30cabc9b1928cc3b56760de5fa2e5
1500,"Abasini, John",,,m,A1252,J5125,A125,6c8d5bdb490ba240ba866218614d25f5
2666,"Abdraimov, Farkhad",,,m,A1365,F6231,,6a6bc5f317881dddf8cc887af6992518
