35106,1669134,Agent for HARM,,1,1966,A2531,,,,(International: English title) (alternative spelling),91c442d9cfe031706d4fb015a5f7f768
27302,1640069,Three Graves for a Winchester,,1,1966,T6261,,,,(USA),b2baaf4ce3e2588c0d0159969a903b63
27775,1641390,Australien - 40.000 Years of Dreaming,,1,1997,A2364,,,,(Germany),5839a69b95ccda19e137fecc6331c4bf
47888,1706911,La contessina si diverte,,1,1933,C5325,,,,(Italy) (imdb display title),7d1860bbfc599e9781bd316c03a5749c
46966,1704718,"Pietje Bell, de straatjongen van Rotterdam",,1,1964,P3214,,,,(Netherlands) (alternative title),d95568c5e90273c64c3f4320dc4a24a7
13715,867598,L'ispettore Barnaby,,2,2003,I2136,,,,(Italy) (dubbed version),0b4f8448ec4e5a1a9ed583feacfda31d
6104,403760,Die Plutonium-Affäre,,2,1985,P4351,,,,(West Germany),7807a4ddc3b6f8ab9d13fffdb7cb2edb
35778,1670235,Love: Take Off,,1,1985,L1321,,,,(USA),edfbc7c3fba60e2f62653a1283ab1a36
47298,1705682,When the Cat Comes,,1,1963,W5323,,,,(International: English title),924cd393144b4111fc8ad11c4dc134e8
21393,1343033,I viaggiatori delle tenebre,,2,1983,V2363,,,,(Italy),62e8b940313b1eac4f723c0ec7460870
8454,569989,Remember Beloved,,2,2006,R5161,,,,(Turkey: Turkish title) (working title),12cc4dd7f6460fe9506f4b4e88bfcf88
37043,1672908,Alarm,,1,1939,A465,,,,(USA),71c6aeb3d5e357edd356e7847e9653e5
22126,1405588,MTV Real World: London,,2,1995,M3164,,,,(USA) (fourth season title),ee2abac421596e948682fba2890bb1e7
21560,1361015,Lawbreakers,,2,1963,L1626,,,,(Italy),fd3a3942d5d358e019fc7960ca4e737f
18875,1178412,Sonja på Bornholm,,2,1968,S5216,,,,(Denmark) (alternative title),7cd0e5a5a513e3f939e657e3da69d30e
3526,223173,The Last King: The Power and the Passion of Charles II,,2,2004,L2325,,,,(USA) (DVD title),002732d8d7ae3ae99294691b3f5ad560
9843,670309,Jennifer,,2,1983,J516,,,,(Italy),ff30dc37cd8fd04a0f53fc11985e2209
42914,1691965,Der Unbesiegte,,1,1956,U5123,,,,(East Germany),b9e37e87cc2964edf1e2ddf2a8d48479
6647,464285,Angeli caduti,,2,2007,A5242,,,,(Italy),8e0949733357bfcdc7f99458afca3afe
40581,1684720,Whose Daughter Am I?,,1,1953,W2323,,,,(International: English title),a37fa597c025827a7c5f6586e11ccc7d
13624,862620,Can't Change the Meeting Place,,2,1979,C5325,,,,,4c791199feb32fa78486d491d1a84eb0
25270,1622974,Golden. Barvikha 2,,2,2011,G4351,,,,(International: English title) (informal English title),e2aeecaf39ebc56c87b067e0b4f8599b
29012,1645687,Gli esclusi,,1,1963,E242,,,,(Italy),0171521e1a914965f7f6f59e43fd559b
42500,1690926,The Grim Reaper,,1,1981,G6561,,,,(USA) (censored version),03d80d0a4072cdac6ad78574e160c7f0
37496,1674244,Alibi - Achtung! Überfallskommando New-York!,,1,1930,A4123,,,,(Austria),515edc87898fc028a7d207cc1ae23042
16417,1036936,La croisière du rire,,2,2007,C6263,,,,(France) (short title),10aaa951d31eb191c7279c795f9f006f
49510,1711652,Silence in the Night,,1,1965,S4525,,,,(International: English title) (literal title),8818baeb0a4c091585846112f4217a5d
9483,638715,70 Days Around the World with Markus Koch,,2,2008,D2653,,,,(International: English title) (literal title),00f630df57ca69fe556f3831c9ea6ab8
20091,1246440,Taxi,,2,1978,T2,,,,(West Germany),87d4960d9d5c954dd64cd651a8c4b008
10176,696622,A Maid Even at the Campus Festival!,,7,,M3153,10177,1,2,(USA),7078da52821fc56426b16111c4fa9a6b
40152,1682763,Novemberspelen,,1,1962,N1516,,,,(Belgium: Flemish title),41b3b376c6cc3e9825b0ad1b5fec0718
39358,1680456,1968: America Is Hard to See,,1,1970,A5626,,,,(USA) (alternative title),b843b538d0339a21984ae8cd56037eae
6396,441516,Åðéêßíäõíåò ó÷Ýóåéò,,2,1992,,,,,(Greece) (original Greek ISO-8859-7 title),84d7fcaf1d24f4aa4a4cfe2db11bdeda
15451,968437,Untitled Once Upon a Time Spin-off Project,,2,2013,U5343,,,,(USA: English title) (working title),fcde7a108e522006e4a987bb18a64180
42846,1691870,Áð' ôá èñáíßá óôá ìðïõæïýêéá,,4,1989,,,,,(Greece) (original Greek ISO-8859-7 title),83b2414015ba438619f55bfd646f921f
44102,1695648,The Debut,,1,1973,D13,,,,,24306ac5b4dca6d44812c129bc86d735
6122,404339,Air City,,2,2007,A623,,,,(International: English title),49d297aad01c9374b738b0283b3d6422
36282,1671384,Capricious Young Man,,1,1936,C1625,,,,(International: English title),c6c19b39853852e45bb226949dae6215
41465,1687971,Angela,I,1,2002,A524,,,,(Australia) (imdb display title),23b7075193fa708883ab4f79f22104b1
19568,1220908,Survivor: Micronesia - Fans vs. Favorites,,2,2008,S6165,,,,(USA) (sixteenth season title),2605f9974d2b527c8e6fdaa53dae2c27
28480,1643534,Von Fistenberg's 8½,,4,2007,V5123,,,,(USA) (alternative title),a56819c831bc312283884575f836773c
38590,1678113,So There,,1,1997,S36,,,,(USA) (review title),12da8890aa4c032629f71a72de6b660f
31694,1657797,È nata una stella,,1,1976,N3523,,,,(Italy),6e0b9d897c8b1a43b4e0c0d7f1a13745
3460,218772,Celebrity Rehab 4 with Dr. Drew,,2,2010,C4163,,,,(USA) (fourth season title),4abf013ec5c7f1128e0fc986ae8555b5
15616,977755,P.D. James: Original Sin,,2,1997,P3252,,,,(Australia) (rerun title),4220c2b1ab58fe500ffad28868ef3441
19608,1227459,The Melancholy of Haruhi Suzumiya,,2,2006,M4524,,,,(International: English title),c907b62bc1cbcfa7c58b4cdf89cbd978
7223,496875,Frei Schnauze XXL,,2,2005,F6252,,,,(Germany) (alternative title),3e482f9029875e1b272f0c9cc225be80
40276,1683245,An American Girl: The Problems of Prejudice,,1,1958,A5625,,,,(USA) (long title),c0307c644517df554906c83a44ff8df6
11363,728719,Ghost in the Shell: Stand Alone Complex 2nd Gig,,2,2004,G2353,,,,(USA) (second season title),26dc0e95f403662c170cf6046fb4da87
13920,877458,Magician Romance,,2,2005,M2565,,,,(USA),129fd73ad1c94a890dbfc94c5ee527ca
48986,1710375,Baka Tono-sama Mahjong Manyuki,,6,1991,B2352,,,,(Japan: English title) (imdb display title),b9ccd792aa8f995fb23a4f066c0ce7a1
28126,1642642,Move 5,,1,2003,M1,,,,(India: English title) (working title),b630167c21085a8b1ae5c33e3f97bd37
16225,1026006,Trip for One Smile,,2,1972,T6165,,,,,1cb15cb3311c56acfecfdd7e2046fc3f
26030,1634436,Operation: Cancer,,4,2007,O1635,,,,(USA) (working title),f1c4bc78b48fead9dd8da740df65e219
34015,1665927,The Third Son,,1,1974,T6325,,,,(International: English title),e43f2d205ea7fca86686b18a5416f8bd
43335,1693357,This Dear Month of August,,1,2008,T2365,,,,(International: English title),3b303d242a0e07e663994f1890c17a3a
33667,1664822,Sündige Glut,,1,1928,S5324,,,,(Austria),98ae0ad6dcdc24b7ef6b7adf9cbef371
33476,1664269,Die Asse der stählernen Adler,,1,1992,A2362,,,,(Germany),470ef4f71dcba4c51db28debd59403bd
12660,815516,"Love You, Mean It",,2,2012,L153,,,,(USA) (short title),734c7e42b6d312db9351fc52a4811d65
33321,1663803,Flight Over Abyssinia,,1,1934,F4231,,,,(International: English title),2bd58bc929f51869a4496be945394351
8980,609409,Shinichi Hoshi's Short Shorts,,2,2007,S5263,,,,(International: English title),e8feae543acde49f0a6f149fb3b601d2
15101,946029,James Clavell's Noble House,,2,1988,J5241,,,,,1c92d25f4420c7ef0dccec48c8bd96b8
45913,1701809,The Bride with a Dowry,,1,1954,B636,,,,,d160795ac677ed47fd9e4e1876a861d3
27384,1640259,3 Ninjas 4: Showdown at Mega Mountain,,1,1997,N5235,,,,(USA) (working title),b5fa6d37426332ac477189978dad7c1b
1262,82746,Angyalbõrben,,2,1990,A5241,,,,(Hungary) (original ISO-LATIN-2 title),45d6ad800ff8185bb1daf31782f50499
9076,622265,Hoang chau cat cat 2,,2,1999,H5232,,,,(Hong Kong: Cantonese title),70763d513b437c7dd61f68f157e4f307
43275,1693129,Après Vous,,1,2004,A1621,,,,(USA) (imdb display title),cc8f30ed9a186f8ff8c407106f6f02a3
47167,1705424,I Want My Right,,1,2003,W5356,,,,(International: English title),500380ad6ed86e3f315708fe630c0eee
49970,1712742,Melody of Love,,1,1978,M4314,,,,(Hong Kong: English title),951d9a036967df5ba7ec75f7e9f7ef8d
39322,1680308,Love the Guy That Holds the Knife,,1,1998,L1323,,,,(Brazil) (literal English title),0c4978e7ca9550fcb00d828e4046cc76
41177,1687156,Andy Colby's Incredible Video Adventure,,1,1988,A5324,,,,,570d2b84ca2d344185254f6777f996d9
41751,1688741,Dôbutsu no mori purasu,,6,2001,D1325,,,,(Japan),b6e9e1ce26bc08aba915d70195211dd8
22673,1456852,Avvocati alla prova del fuoco,,2,1969,A1234,,,,(Italy) (imdb display title),b2d5d0ad9f03bf7ac9644a69151d6c88
13392,850890,Maybe I'm Adopted,,2,2001,M1531,,,,(USA) (working title),4fb0cad74b530f94ef5a087f0794f370
9096,623033,Terra Mater: Planet der Menschen,,2,2011,T6536,,,,(Austria) (promotional title),3ee748499b8b5046954eb91d9522df3d
2773,168208,Theatre of Stars,,2,1963,T3612,,,,(UK),3dd3e8be5af8fec419ff977e8af5a1bf
31099,1654903,As You Like It,,1,1976,A2423,,,,(International: English title),c5980c352fef719cb4d2c30deb801be5
18721,1167050,Super Vicky,,2,1985,S1612,,,,(Italy),ed1d3ca745bbe97b60287f3120872bc9
38140,1676581,Den Geiern zum Fraß,,1,1970,G6525,,,,(West Germany),b2d86c521db58d22fe3b3fba4fe1ce68
3436,217183,The Three Musketeers,,2,1986,T6523,,,,(International: English title) (imdb display title),02e301268deafdea5f2fd3409ec12327
40358,1683536,Interrogation of a Highland Lass,,1,2000,I5362,,,,(UK),5658326c74ba00b8fd86b969b2014699
38893,1679006,Heb' ein Bain und tanze,,1,1912,H1515,,,,(Austria),9b31e615a659bdfec725d0987fc2d932
5219,345495,De Mulher para Mulher,,2,2012,M4616,,,,(working title),868845fbb90be35b2cd0fda4206d190f
146,8148,19h10 pétantes à Cannes,,2,2003,H1353,,,,(France) (festival title),29d04c00e93b6ec6c53ab3fabbf0e8c4
32691,1661847,"Arrivée de la princesse Astrid le 10 novembre, pour son mariage avec le prince Léopold",,1,1926,A6134,,,,(Belgium: French title),cb39e81c5fc2b002331d620195911221
12488,800963,Huh!,,2,2012,H,,,,(USA) (working title),162e0f664810dadcf49ee7047b36b33b
10106,694284,Jubei Chan the Ninja Girl,,2,1999,J1253,,,,(USA) (DVD title),40776064ef95cd6aca97d2a778acd9b8
11230,725649,The Gravestones on the Hill,,7,,G6123,11241,1,16,(International: English title) (literal title),81eb59a347b0d7cfbe3601815e76d061
43151,1692817,Inspektor Goddard,,1,1951,I5212,,,,(West Germany),587e21a9d69ac466852d2027c1617d7e
3138,191293,Captain Buzz Lightyear,,2,2000,C1351,,,,(Germany),a6df18a216225e0d8010b0429289274e
33773,1665191,Actrice,,1,2006,A2362,,,,(France) (working title),b8eef44264c2f259b6a568b372623334
7746,532680,"Goede tijden, slechte tijden",,2,1990,G3235,,,,,2b87ce9a23639481626c489654c04877
1938,132616,Batoraku,,2,2001,B362,,,,(Japan) (alternative spelling),79460bc8dfa1bee3f6a2b093acf7bad0
509,37178,Everything I Know About Men,,2,2004,E1635,,,,(UK) (working title),07411921fb45ef3cbc5eb18a559911da
37200,1673381,Don't Count Me Out!,,1,2013,D5325,,,,(International: English title) (imdb display title),3125aea5ec8747862c90a2e248776857
11459,731683,Fire Company 132,,2,1996,F6251,,,,,4ef685a849935101f5cf2cc95876fafa
24805,1601821,Die Wuzzles,,2,1985,W242,,,,(West Germany) (imdb display title),1bb34c60a481508ae0e441d6405e1480
46249,1702580,In Search of Memory,,1,2009,I5262,,,,(USA) (imdb display title),1975a225f4c1c36fcf44978bb4571d52
25383,1632658,Õrjárat az égen,,2,1970,R2632,,,,(Hungary) (original ISO-LATIN-2 title),e5c727ec7e7bffe537fe44eec7d65c1d
33938,1665648,Adagio,,1,2001,A32,,,,(International: English title),7999974b92025c5763e181ba9ba1bb7a
593,42985,International Airport,,2,1984,I5365,,,,(International: English title),6d52bb8b952960deee24471cf0ac4ecd
14636,913319,Sweet 18,,2,2004,S3,,,,(International: English title),40f77f9f32b123b96e4ba29465e4239e
6541,458110,ECW on Syfy,,2,2009,E2521,,,,(USA) (new title),3ab0ee49060af4dd421aa56c48ec4f09
25282,1624705,The New Adventures of Zorro,,2,1997,N3153,,,,,f2b901ba21886f25dd91cff21a8641bc
28399,1643346,8 1/2 Women,,1,1999,W5,,,,(UK) (alternative spelling),9791190dc90c2941d64e9c76c8d23218
27428,1640392,San tai yon ekkusu jugatsu,,1,1990,S5352,,,,(Japan) (alternative spelling),8039d475f1bdc814586f174a17315f15
20089,1246410,TXO,,2,2000,T2,,,,(Austria) (informal short title),73faf560711b6d5d5a1ee0b377c737c5
1977,133708,Starting Over,,7,,S3635,1980,9,21,(USA) (alternative title),84ae13966846213b4cc1fe4c30a1a83f
32533,1661237,Shockwave,,3,2006,S21,,,,(USA) (DVD title),67f6e711e95e7301a64ec8ab6d3cef9b
17273,1088128,Road Rules USA: The Second Adventure,,2,1996,R3642,,,,(USA) (second season title),0bc123908c00e1b211a9ff21758317b1
44520,1697011,Aarzoo,,1,1950,A62,,,,(India: Hindi title) (alternative spelling),f2a5e285cd802a8a71c736cf73526989
7765,536307,Gary Lineker's Golden Boots,,2,1998,G6452,,,,,239ca60ba2962855dbdbad56b78c9d18
13136,834701,Mama's a Fourth Grader,,2,1992,M5216,,,,,ae02337379c257d7c7cc54b6ce0db5d8
5875,386693,Ivan Tsarevich and the Changing Princess,,7,,I1532,5880,1,10,(International: English title),9144df6112bcd5cfd239728cc07ca0bd
33822,1665376,Al compas,I,1,2010,A4251,,,,(Spain) (working title),18ca80fd77244dfec58a6d0f393b0d29
935,61231,Ally McBeal,,2,1997,A4521,,,,(Germany),3d164e4c870fc450423679690078e325
5159,341240,Der Ring des Nibelungen: Erster Tag des Bühnenfestspiels,,7,,R5232,5164,1,2,(West Germany),11b67f447aace16dd86b3247961981df
1414,96697,Ferienplätze für Berliner Kinder,,2,1956,F6514,,,,(West Germany),d95885396a774b3e4b952d85a382e8fd
41963,1689392,Geliebte Anna,,1,1981,G4135,,,,(West Germany),18727847e73658d9bb2a66937e2ada0f
13517,856180,Dreams Come True,,2,1994,D6525,,,,(Singapore: English title),ef769076a1772549628423fdce5ac403
31467,1656681,The Morgue Is Always Open,,1,1943,M6242,,,,(USA) (working title),334a84629d3890a59e84c7b8ff93524b
36992,1672703,Disney's Math Quest with Aladdin,,6,1998,D2525,,,,(USA),bdb1ddc9c4b635a262079d99486cbf01
911,59862,All You Need Is Love: The Story of Popular Music,,2,1977,A4532,,,,(Australia),ee3a1576374c31261f1fd08d30d7d7d5
44482,1696947,Sunrise,,1,1968,S562,,,,(India: English title),f7580c68319a20da25425efcca52bf41
24328,1566569,Alligator Lover,,7,,A4236,24339,1,258,,69b4521f84ec8b88773c66fa31dc948b
15627,978837,"Kiichi Hogan, Samurai of Silence",,2,1973,K2525,,,,(Japan: English title) (DVD box title),18798ed9c7d63bfaf3e3639429e3ef33
44860,1698558,Amado Pagsanjan's Asiong Salonga,,1,1961,A5312,,,,(Philippines: Tagalog title) (complete title),7b86cf0d46fded9fc279d617162cc61f
23549,1514874,Captain Harlock,,2,1990,C1356,,,,(USA) (video title),4e28e3ae4ef73c679810282ca2bfaa62
41160,1687055,Android Apocalypse,,3,2006,A5363,,,,(Italy) (DVD title),f332906a10d3427b57996a23c0b4c608
22510,1439456,Die Unbestechlichen,,2,1964,U5123,,,,(West Germany),a00595c7aeb24fb01ecc3627df08a48a
33618,1664675,Monocycle Display by Miss Lily,,1,1911,M5243,,,,(UK),7d752b464f0b654797582882809a2955
6782,475114,Das verrückte Hotel - Fawlty Towers,,2,1978,V6234,,,,(West Germany),071327c970ddf8b8324e0a1c33d5c098
44259,1696102,Fire Fighters,,1,1938,F6123,,,,(UK),629bdcc5c44ad0b4e3db95c87fd4f577
4673,302733,Gaiking,,2,1976,G252,,,,(USA) (short title),27383ef76e22a7c39e09f2cf04605f18
26230,1635294,La principessa e lo stregone,,1,1959,P6521,,,,(Italy) (imdb display title),0827b62433baf0f57cfe15ba333d6773
11892,776265,Eine Kindheit auf dem Montmartre,,2,1997,K5313,,,,(Germany),07bfa8729ccb88bd1a5aead3d7a81b82
16596,1047784,Proof: Prescription for Murder,,2,2005,P6162,,,,(USA) (second season title),798816ac1465f9aa8733cec165cfdf6e
28949,1645358,Our Country,,1,2006,O6253,,,,(International: English title) (imdb display title),97c7bfeb04b43eec0a25a62a81af3f93
24852,1605416,Village of Love,,2,2006,V4214,,,,(International: English title),0e971d84ae540a1b49b3126a6d0c4b32
28431,1643406,800 leghe sull'Amazzonia,,1,1959,L2452,,,,(Italy) (imdb display title),618e3e2f2b9fcd20942c0b391f325cb6
49093,1710586,Il tempo del raccolto del grano,,1,1951,T5134,,,,(Italy),7da8978daa8a02e5239fd0646f0b95e5
26416,1635900,L'incredibile spia,,1,1963,I5263,,,,(Italy),a65d1f47e028096039f869e624b0e4a3
37728,1674780,AvN: Alien vs. Ninja,,1,2010,A1545,,,,(Australia) (DVD title),10b3720abe8c3ebbb874f1a85ab4cf84
26338,1635656,Die zwölf Geschworenen,,1,1957,Z4126,,,,(West Germany),a9b53d0de7fa0fee2fb84afa655a8c5a
13250,841546,Honey Lane,,2,1968,H545,,,,(UK) (new title),99430bd723ecda90fe7fee2c7b7701ea
2943,181035,Breeder of the Pack,,2,2008,B6361,,,,,0295a72f76463e32a9d1ac4b0bf95ec4
49126,1710627,Dancing in the Dust,,1,1989,D5252,,,,,976be9ee20729274fbd0211740f0fe95
35677,1670139,Better Than Sex,,1,2002,B3635,,,,(International: English title),5816521b54aef3757042fb31d087b23c
35813,1670356,Aihmalotos tis moiras,,1,1993,A5432,,,,(Greece) (TV title),74aa254cc45e8a94efcae9252c729bed
17588,1102724,òÕÓÓËÉÅ ÂÅÚ òÏÓÓÉÉ,,2,2003,,,,,(Russia) (Cyrillic KOI8-R title),4f628ecd6af4c8a73414634f23eb1c21
17096,1079021,April Rhapsody,,2,2000,A1646,,,,(Hong Kong: English title),32f78243d1aa621939000fbb132b7291
15819,993918,Parents malgré tout,,2,1996,P6532,,,,(Canada: French title) (alternative transliteration),cc1d76d8f3a20e66da96f477a152f687
42684,1691440,Heartstring,,1,1980,H6323,,,,(India: English title) (literal title),3b10d1a40e160b1065e8a5fc5cb58f06
37124,1673153,The Singular Life of Albert Nobbs,,1,2011,S5246,,,,(UK) (original script title),6a2e64dcaed6b6c7344b0a0a7a590fb6
33085,1663020,Bohra the Kangaroo,,1,1956,B6325,,,,(Australia) (second segment title),1ce90157a42b2374e1d0680cf7fbd357
39208,1679894,Hong Kong Confidential,,1,2010,H5252,,,,(International: English title),c847b2118630b4cda78ccda691c0b3f0
45528,1700852,Durst,,1,2006,D623,,,,(Germany) (TV title),0e0f2f96a7fb58e1325bf348f7b71da5
46087,1702167,The Miner's Heart,,1,1912,M5626,,,,(USA),9c4ad422f602e5e4b55668c9b8498ae1
40705,1685247,Private Black Label 49: Anal Dancing,,4,2006,P6131,,,,(International: English title) (series title),6b2957e6696e2515c7dcc5068753dba3
22646,1451964,The X Factor UK,,2,2004,X1236,,,,(UK) (informal title),494c10a07f4498b0ecb1b89d18841a74
43465,1693698,Untamed,,1,1957,U5353,,,,,d0b4c3ff953f59c5318c560ab0cf1e26
18505,1150771,Love and Life in the White,,2,2001,L1534,,,,(International: English title),567512f42ccacc392f3f90caab87c874
31533,1656984,"Istoriya lyubvi, ili s legkim parom",,1,1996,I2364,,,,,91700d98b453f89fad5236e8ed4892f1
37318,1673703,Alexandra Princess of Anhalt,,3,1989,A4253,,,,,29188d211819a5623cb4b9ad3178df3f
41916,1689293,Beauty of the Underworld,,1,1958,B3135,,,,,3885dc1a65eff929c631346dda0adf77
1860,127559,Los Angeles 1937,,2,1974,A5242,,,,(West Germany),5a3032b73c68a3d08b5c430bf3959eee
49717,1712170,"Bang, bang, Du bist tot",,1,2004,B5215,,,,(Germany),659ffc8fb0bee53d7c259a89782bd0a0
33918,1665611,Adaption - Der Orchideendieb,,1,2003,A3135,,,,(Austria),132233f6dd9e3ccb7d92c97a25c4350a
29900,1649973,A grófnõ betörõi,,1,1916,G6151,,,,(Hungary) (original ISO-LATIN-2 title),7d659e18cfa9430985c6b71825d5c800
3940,251864,Cold Blood III,,2,2007,C4314,,,,(UK) (informal title),06d978afb7051bf3c65139d81600e3b9
12233,783104,The Legend of Bruce Lee,,2,2008,L2531,,,,(International: English title),30efe989c851ff2eafbbc42b8c7c5465
2359,154085,Big Evening Buzz with Carrie Keagan,,2,2012,B2152,,,,(USA) (imdb display title),70f0a931f5998c74d691f0d9b643441a
1421,96703,ARD-Ratgeber: Technik,,2,1971,A6363,,,,(West Germany),2ab75cba2fd6e59c2fe1ff8f22ca39b9
39684,1681723,Teleclub No estamos solos: Amestoy con vosotros: Fincas,,3,1969,T4241,,,,(Spain) (series title),21749703ccc3dd79c47a5b3ab8b56eba
12807,825655,Made in Denmark - Dagbog fra Gaygames,,7,,M3535,12810,,,(Denmark) (series title),07ca33edf10ebe1de2683c339b4e1dee
12731,820027,ìÀÂÏ×Ø ÎÁ ÒÁÊÏÎÅ,,2,2008,,,,,(Russia) (original Cyrillic KOI8-R title),92d99d7ad9978958f9c88d207c9c86ed
3704,233368,Chronicles of a Man Child,,2,2012,C6524,,,,,e1ff470a2a0f72acac66f791eae42e54
28854,1645039,Roger Corman Presents 'Bucket of Blood',,3,1995,R2626,,,,,cdcbd7f442c03dd3d567d136e626efcd
45730,1701425,OSS 117 - Teufelstanz in Tokio,,1,1966,O2314,,,,(West Germany),8f60859515cbcf0ed90c0e5b8cf6f178
4338,262851,Contacto deportivo Budweiser,,2,2002,C5323,,,,(USA: Spanish title),f18080d0056d44816c47f99ef8ce0f03
35603,1670069,Am Rande der Großstadt,,1,1959,A5653,,,,(West Germany),da015cf61a272a433280ed34821ad57c
30369,1651764,Ein Vögelchen hat's mir gezwitschert,,1,1934,V2425,,,,(Germany),78303ad38feb1bd04f122b3213449281
29548,1648298,Deception,,3,2006,D2135,,,,(USA) (working title),ec2fa54da04f50c0ea69c93e9d8ae8de
4851,317585,"Passano gli anni, passano i giorni",,2,1965,P2524,,,,(Italy),f904d301d4a7cdfb28a20eaaa293a463
36692,1672142,At the Edge of the Law: Rescue Mission,,1,1986,A3213,,,,(International: English title),eeb54f8b8aca765ec8bd9381f143398f
7130,490145,Scomparsa,,2,1999,S2516,,,,(Italy),bbf9e2341dc0c07e4fa7f392039ac064
16559,1045778,El profesor Poopsnagle,,2,1986,P6126,,,,(Spain) (imdb display title),38f41ef17581b411ef666a65dbd44279
33228,1663412,Abschiedsdisco,,1,1990,A1232,,,,(West Germany) (alternative spelling),46c47462c4d603c20d82abbcb380a63b
23416,1506118,To an Unknown God,,2,1993,T5252,,,,(International: English title),63f9eb3199149b6ef88edb5130f12a81
31698,1657850,Gelähmt: Eine Mutter gibt nicht auf,,1,1996,G4535,,,,(Germany),e5430aa3310be938a90d4c4a3456bca4
32112,1659448,The Houseboat,,1,1916,H213,,,,(USA) (working title),2b5a8411249ac859d0596714a6702954
42939,1692048,Amore sotto i tetti,,1,1948,A5623,,,,(Italy),81d122ef2e86ca112d65fcdfb2016d45
12752,821831,Dezernat 'M',,2,1966,D2653,,,,(West Germany),c83f8f488c5d36411325244e2e3e69fc
14354,896412,Murder One: Die Akte Jessica - Ein Fall für Teddy Hoffman,,2,1996,M6365,,,,(Austria) (first season title),eb40fd9d14eb3f5635f6d2e2720cb6d4
7481,509951,JM De Guzman/Jason Francisco/Venus Raj/Shamcey Sup Sup,,7,,J5325,7480,2,5,,3ec33ea60a754add5d6f741fc12df7e0
46634,1703869,Self-Portrait,II,1,2002,S4163,,,,,b7945e5615711749439cfe857c9ad6d2
18242,1143525,Seton Animal Chronicles,,2,1989,S3542,,,,(International: English title),768e5904fd252e50591fc04732cbb150
12669,816058,Snare,,2,2010,S56,,,,(International: English title) (informal title),52e6a2aee70ece8da9efd5981c8271ce
5952,389982,Two Faces,,2,2007,T12,,,,(International: English title) (imdb display title),d42cab2b93e6135da289087f081ece0f
26634,1636626,Jûhassai: Shitagi no naka no uzuki,,1,2001,J2325,,,,(Japan) (alternative transliteration),db04bcd4d8dbda9ffc1a6f6dca2e9281
29288,1646865,Tiger Fighter,,1,1995,T2612,,,,(Germany),d2a711cbda87cc49aa8de2042153ba4b
3077,188062,Neighbours,,2,1999,N2162,,,,(International: English title),e3b6bff217e57ada0a552534f117bc90
45297,1700072,The Sperm,,1,2007,S165,,,,(Thailand: English title),0d58be0d93f795fde236fb4c6e7eb0b7
13095,832463,Das Mädchen von der Farm,,2,1984,M3251,,,,(West Germany),2a703f02d4364c1c307257549e2e292b
13731,868037,Power Rangers,,2,1994,P6526,,,,(Italy),0912b137a86386445a992d2eec70c0f9
5914,388693,"Shut Up, Kids",,2,1991,S3123,,,,(USA) (working title),115339254b53857fcfbac864d21a3c38
49309,1711088,Ball-Trap on the Côte Sauvage,,3,1989,B4361,,,,(UK) (alternative spelling),0833828175524aa543e0b06f8e70d6b3
25843,1634066,Wie die Bäume vorbeihuschen,,1,1967,W3151,,,,(East Germany),d0d05b12b34e78c439063e0ad491a8d1
12474,800059,Record of Lodoss War: Chronicles of the Heroic Knight,,2,1998,R2631,,,,(Japan),58b27cf35fb986ae56dc9c3969a876ba
31371,1656216,In mezzo scorre il fiume,,1,1992,I5264,,,,(Italy),a25c5448e94377350f26dd053ba5ca86
7808,543359,Gansehaut - Die Stunde der Geister,,2,1995,G5232,,,,(Austria) (imdb display title),36f4426b0cf9b7215b82181632327d8b
21833,1379521,Die neue Addams Familie,,2,1998,N3521,,,,(Germany),f09217c52c9e0b551a7a002add23429e
26505,1636135,1492: Christophe Colomb,,1,1992,C6231,,,,(France),43376baf8f69b5335e89138d9886fa4d
43042,1692305,The Dam on the Yellow River,,1,1960,D5346,,,,(USA),2a515c7c9074d550b544f80cd44ebedc
42187,1689907,La dominatrice,,1,2004,D5362,,,,(Italy),1e0e0b8d3f36d99d07eaff9e7b6c0887
38469,1677621,Esmeralda - Meine Jugend in New York,,3,2004,E2564,,,,(Germany) (imdb display title),9fb61a674d00b5beafec14dd0f5ee078
23516,1513627,Tokyo Precious Dating,,2,2012,T2162,,,,(International: English title) (imdb display title),908cfd2c41fb196d1c70e70cd481013b
35286,1669378,Frauen unter sich,,1,2000,F6536,,,,(Germany),47f05a516daafaa47c4dd9bab942944e
17245,1086562,Trio mit vier Fäusten,,2,1984,T6531,,,,(West Germany),6ffe5df67c33dd745f081ca4539d0c35
34252,1666640,National Adultery,,1,1982,N3543,,,,(International: English title),95435d64970f7ca36ac1ce0d7b987cef
21254,1335772,Big Daddy,,7,,B23,21307,1,24,(West Germany),136963db04ebacde688cd53d7530746a
3537,223814,Huwelijkscontract,,2,1996,H4253,,,,(Netherlands) (alternative title),1b562dd0cf2d1e4a2a6bd313611e8171
44446,1696882,Before and After the Called-Off Strike of April 17,,3,1964,B1653,,,,,c5fd71e995d4c5b5e7789e3492ba5f81
34279,1666753,Bachelor Bait,,1,1949,B2461,,,,(UK),68fedbc5159f8a34029446039993b23f
8647,583366,Soldier of Fortune,,2,1982,S4361,,,,(Hong Kong: English title),8180b35db5af5445ecf52aeb94920365
19312,1207535,Stubbes Reise,,7,,S3126,19311,1,38,(Germany) (working title),e9b262f0273e705ca9be2959e991b9eb
